,PublishDate,Tweets,CleanedTweet
1722,3/17/20 23:58,Another big #boxing card comes down amid #coronavirus pandemic as @GoldenBoyBoxing calls off #KovalevBarrera show that included 4 world title fights. My story: https://www.espn.com/boxing/story/_/id/28919001/sergey-kovalev-sullivan-barrera-card-canceled-amid-coronavirus-outbreak @GabeRivas03 @makeawar @OscarDeLaHoya @DAZN_USA @Greg_Domino @FantasySprings,"['card', 'call', 'world', 'title', 'story']"
1723,3/17/20 23:58,Tell them the Coronavirus black.,[]
1724,3/17/20 23:58,We need the Senate to go over expenditures in coronavirus bills very carefully. Especially large quantities of vodka. Nancy is sneaky.,"['expenditure', 'quantity']"
1725,3/17/20 23:58,Tom Cotton calls for monthly cash payments to Americans during coronavirus pandemic http://hill.cm/5Fql9Tw,"['call', 'cash', 'payment']"
1726,3/17/20 23:58,"“I can not think of a more dangerous time in the US-China relationship in the last 40 years, and the carnage from the coronavirus has barely begun in the US.” @niubi in today’s newsletter","['time', 'relationship', 'year', 'carnage', 'today']"
1727,3/17/20 23:57,"Scenes from Browning, Mont. today where school cooks, bus drivers and volunteers work to keep kids fed during the #coronavirus school shutdown. @hollykmichels will have the story. #mtnews #COVID19","['scene', 'mont', 'today', 'school', 'bus', 'driver', 'work', 'kid', 'feed', 'school', 'story']"
1728,3/17/20 23:57,"Dow rises more than 1,000 points over coronavirus stimulus #jtnreports",['point']
1729,3/17/20 23:57,"To clarify, Trump refused the WHO tests. He then lied that the WHO tests were never offered & were bad tests. He then lied by neglecting to mention that the bad tests were actually the CDC tests & the US could buy the good WHO tests. Cuz he lies. #COVID19 #coronavirus ","['test', 'test', 'offer', 'test', 'test', 'test', 'test']"
1730,3/17/20 23:57,A professor at the London School of Hygiene and Tropical Medicine has been answering questions about how to protect families during the coronavirus outbreak.,"['school', 'medicine', 'answer', 'question', 'family']"
1731,3/17/20 23:57,Please don’t force the rest of America to continue plodding through this and risking exposure to coronavirus just to vote in an nomination process that’s essentially over @BernieSanders,"['force', 'rest', 'risk', 'exposure', 'vote', 'nomination', 'process']"
1732,3/17/20 23:57,My girl @bottledfleet got her results back glad she’s coronavirus free,"['girl', 'result']"
1733,3/17/20 23:57,"JUST IN: Now *17* confirmed coronavirus cases in Austin, according to total just posted by city.","['case', 'city']"
1734,3/17/20 23:57,.@DHSgov statement on possible policy to turn back all asylum seekers and people crossing the southern border illegally: “President trump is 100% committed to protecting the American people from coronavirus and all options are in the table.”,"['statement', 'policy', 'seeker', 'people', 'border', 'people', 'option', 'table']"
1735,3/17/20 23:57, Tune into my interview with @PatBradleyWAMC @WAMCNews for updates on our efforts in #NY21 regarding #Coronavirus,"['update', 'regard']"
1736,3/17/20 23:57,"Jfc the amount of questions that say “but using a heating pad for period cramps works, what do you say to that huh huh HUH?!” is unbelievable. That relaxes the muscles and eases the tension and cramps. IT DOESN’T BOOST YOUR IMMUNE SYSTEM VS THE CORONAVIRUS. Why are people.","['amount', 'question', 'use', 'heating', 'period', 'work', 'muscle', 'ease', 'tension', 'boost', 'system', 'people']"
1737,3/17/20 23:57,"Coronavirus case numbers spiked in Iran after their parliamentary elections on Feb. 21st, despite having record-low turnout. God help us. ","['case', 'number', 'election', 'record', 'help']"
1738,3/17/20 23:57,"Serious questions How would an independent Scotland survive coronavirus, the EU are showing no leadership. Apparently whisky sales are a huge part of their economy, bars are closed. Oil prices have crashed. THE SCOTTISH PEOPLE NEED TO STOP LISTENING TO THE SNP","['question', 'leadership', 'sale', 'part', 'economy', 'bar', 'oil', 'price', 'crash', 'people']"
1739,3/17/20 23:57,"Hey @TimesofIsrael, apparently your article about the Virologist urging world leaders to calm the public panic... that notes that people should still be concerned about coronavirus... with NO COMMENT from me... violated @Facebook ""spam"" rules.","['world', 'leader', 'panic', 'people', 'comment', 'rule']"
1740,3/17/20 23:57,"Amid the coronavirus pandemic, the NBA is planning to raise its credit line up to $1.2 billion, sources tell ESPN. The previous credit line has been $650 million.","['plan', 'credit', 'line', 'source', 'credit', 'line']"
1741,3/17/20 23:57,"With the coronavirus causing many K12 schools going to an online format, it doesn’t need to be a contest to see who can assign the most homework. More is not always better. #dsu360 #tlap","['school', 'format', 'homework', 'dsu360']"
1742,3/17/20 23:57,Numerous People have notified me about this “Facebook keeps marking legitimate news articles about the coronavirus as spam and no one knows why” https://www.theverge.com/2020/3/17/21184445/facebook-marking-coronavirus-posts-spam-misinformation-covid-19 via @Verge,"['people', 'news']"
1743,3/17/20 23:57,"#PopeFrancis interview: “I asked the Lord to stop the epidemic: Lord, stop it with your hand. That’s what I prayed for.” Via @PaoloRodari #coronavirus ","['epidemic', 'hand']"
1744,3/17/20 23:57,i'll say this: my neighbours are bonking morning noon and night #coronavirus,"['morning', 'noon', 'night']"
1745,3/17/20 23:57,"We are providing free access to the most up-to-date information and guidance on the coronavirus at http://nytimes.com/coronavirus To gain access, you may be asked to register for a free account using your email address.","['access', 'date', 'information', 'guidance', 'access', 'account', 'use', 'email', 'address']"
1746,3/16/20 23:59,Only #SIZZLETOWN can be relied on for truly inaccurate #coronavirus information. WARNING: highly offensive.,"['information', 'warning']"
1747,3/16/20 23:59,"This morning, I joined @RepBillFoster, @RepCasten, and local health care leaders to discuss the importance of #SocialDistancing in slowing the spread of the new coronavirus. If we join together to stop the spread, we can #FlattenTheCurve and save lives.","['morning', 'health', 'care', 'leader', 'importance', 'socialdistancing', 'life']"
1748,3/16/20 23:59," Imagine being as bitter as Anthony Scaramucci is and calling Donald Trump “the virus” while speaking of the #coronavirus This man has severe TDS THE MSM AND LEFT ARE THE ~ACTUAL~ VIRUS, POLITICIZING this whole thing! SHAME ON THEM! #DonaldTrumpBrokeAnthonyScaramucci pic.twitter.com/exeJU7bOnr","['call', 'virus', 'man', 'virus', 'thing', 'shame']"
1749,3/16/20 23:59,"reckon we should have a rule from now on that involves people not tweeting about coronavirus after 10pm unless there's breaking news, reading this stuff night after night just before going to sleep isn't healthy","['rule', 'people', 'news', 'stuff', 'night', 'night']"
1750,3/16/20 23:59,“A national organisation representing Australia’s welfare recipients has called on the government to suspend mutual obligations to prevent people having their payments suspended during the coronavirus crisis.”,"['welfare', 'call', 'government', 'obligation', 'people', 'payment', 'crisis']"
1751,3/16/20 23:59,"Hey @GovHolcomb while you are telling Hoosiers to stay home and businesses to close, have you opted Indiana out of #RefugeeResettlement yet? #coronavirus Asking for a friend. ","['home', 'business', 'refugeeresettlement', 'friend']"
1752,3/16/20 23:59,The hard working staff in all major grocery retailers need to be looked after. They’re under extreme pressure at the moment and need to be protected from the risk of contracting coronavirus,"['staff', 'grocery', 'retailer', 'pressure', 'moment', 'risk', 'contract']"
1753,3/16/20 23:59,Me now I’m not getting my @Roscoestavern viewing party on YouTube because of the Corona Virus. @trexinchicago,"['view', 'virus']"
1754,3/16/20 23:59,Michelin-starred £135-a-head restaurant offers free meals for the needy amid coronavirus crisis,"['head', 'restaurant', 'offer', 'meal', 'crisis']"
1755,3/16/20 23:59,"""Saturday Night Live"" will not return from hiatus until further notice because of the coronavirus ","['night', 'return', 'notice']"
1756,3/16/20 23:59,stream “get well soon” by @ArianaGrande to stop the #coronavirus,['stream']
1757,3/16/20 23:59,"Mitch McConnell is blocking how many bills and took a 3-day vacation in the middle of the crisis, so it's not like Amy McGrath is distracting him from doing one damn positive thing to help fight the advance of coronavirus in this country. Carry on @AmyMcGrathKY ","['vacation', 'crisis', 'thing', 'help', 'country']"
1758,3/16/20 23:59,"Please. Check on your extrovert friends, I will...by text that is. #coronavirus #COVID19","['friend', 'text']"
1759,3/16/20 23:59,"#Dubai suspends tour services and activities related to sea cruises, desert camps (safaris) and floating restaurants, as part of the Emirate’s efforts to combat the spread of the #coronavirus. #UAE","['tour', 'service', 'activity', 'sea', 'cruise', 'desert', 'camp', 'restaurant', 'part', 'combat']"
1760,3/16/20 23:59,Hey @realDonaldTrump why aren’t you suspending mortgages like other countries are doing? So many of us can’t work and can’t make money. And you do nothing. You only want to help the rich. You’re the worst person to be in charge right now. #COVID19 #coronavirus #Italy #uk #Trump,"['mortgage', 'country', 'work', 'money', 'help', 'person', 'charge']"
1761,3/16/20 23:59,"To @BorisJohnson, @uksciencechief @CMO_England, @MattHancock and all your other colleagues involved in running the fight against #coronavirus. We are on your side, we back your judgment and we think you are doing a fantastic job.","['side', 'judgment', 'job']"
1762,3/16/20 23:59,Here's an idea. Let's go up and take back the 6 counties while England are too busy coughing up a lung #coronavirus #HighRiskCovid19 #COVID19 #COVIDー19ireland #CoronavirusOutbreak #CoronaIreland,"['idea', 'cough']"
1763,3/16/20 23:59,"Anyone above or below saying it's not racist, most likely is racist. First of all, the #CoronaVirus has a name #Covid19 and yes it was reported to originate from Wuhan, China, but doesn't mean it has an ethnicity/nationality as Chinese. It's a virus. No race should be tied to it.","['name', 'report', 'ethnicity', 'nationality', 'virus', 'race']"
1764,3/16/20 23:59,Thank you Coronavirus!!!!,[]
1765,3/16/20 23:59,"Will U.S. coronavirus outbreak look like South Korea or Italy? ""We've got a choice to make"" ",['choice']
1766,3/16/20 23:59,we make jokes about corona virus because we have fucking anxiety Jessica. Stop calling me insensitive this is how I cope,"['joke', 'virus', 'anxiety', 'call']"
1767,3/16/20 23:59,"In light of the evolving situation regarding the Coronavirus (COVID-19), effective immediately, patrol officers will be responding by phone for non-emergency situations which can be possibly resolved over the phone. 1/8 ","['light', 'situation', 'regard', 'officer', 'phone', 'emergency', 'situation', 'phone']"
1768,3/16/20 23:59,Tonight's known coronavirus case totals for the DMV: D.C. 23 Maryland 41 Virginia 52 (2 deaths) https://wapo.st/2Ub3fa7,"['tonight', 'case', 'death']"
1769,3/16/20 23:59,"So many Indianapolis families were already struggling day to day, paycheck to paycheck. Then the coronavirus disrupted everything. Now here's one big effort to help feed hungry families. ","['family', 'day', 'day', 'help', 'feed', 'family']"
1770,3/16/20 23:59,What does Bill Barr and Trump think we’ll be too busy w/the coronavirus to care or notice??,"['care', 'notice']"
1771,3/16/20 23:59,I like to pretend that all the news about celebs getting coronavirus simply means only celebs are getting coronavirus,['news']
1772,3/16/20 23:59,It has been a surreal day. Take care x #coronavirus,"['day', 'care']"
1773,3/16/20 23:59,i’m gonna need people to remember that allergies exist and someone sneezing and/or coughing doesn’t mean they have coronavirus,"['people', 'cough']"
1774,3/16/20 23:59,Veterans Affairs department reports first coronavirus death. This virus does not discriminate who it infects. #CoronavirusOutbreak #OneVoice1,"['veterans', 'affairs', 'report', 'death', 'virus', 'discriminate']"
1775,3/16/20 23:59,I would like to self-fund a small (what I can afford) #sciart project - ideally related to #coronavirus - for an artist who is currently truly living paycheck to paycheck trying to support family and needs this help. Please DM me if this is you or you know someone who needs help.,"['self', 'project', 'artist', 'support', 'family', 'help', 'help']"
1776,3/16/20 23:59,"Bars on Bourbon Street...like Johnny White’s, saying they are now being told to close at 7pm, not midnight. Johny White’s and others are closing the doors to follow #coronavirus protocol. @NOPDNews @CityOfNOLA @wdsu","['bar', 'bourbon', 'street', 'midnight', 'door', '@nopdnews']"
